cell_id,source_cds,cell,sample,Size_Factor,n.umi,hash_umis_W,pval_W,qval_W,top_to_second_best_ratio_W,top_oligo_W,RTwell,Ligwell,PCR_well,PCR_plate,RT_well,cell_type,num_genes_expressed,g1s_score,g2m_score,proliferation_index,UMAP1,UMAP2,Cluster,Partition,Trametinib_dose,Treatment,hash_plate,replicate,trametinib_dose,treatment,dose,dose_character,cell_line,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,drugname_drugconc
D08_H03_RT_BC_10_Lig_BC_22,U87MG,D08_H03_RT_BC_10_Lig_BC_22,sci3_sciPlex8_FollowUp,0.666126853648624,599,8,2.16457802170003e-09,2.12407849630707e-07,3.01108801108801,plate6_0_BID1870_10_rep1,10,22,D08,H03,10,Trametinib_0.0_BID1870_10.0,410,1.38690195827342,1.38690195827342,1.94660451567337,2.46919859599404,-9.34817920839406,7,3,0.0,BID1870,plate6,rep1,0.0,BID1870,10.0,10.0,U87MG,410,6.018593214496234,599,6.396929655216146,165,5.111987788356544,27.545909849749584,14,2.70805020110221,2.337228714524207,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_10_Lig_BC_34,U87MG,D08_H03_RT_BC_10_Lig_BC_34,sci3_sciPlex8_FollowUp,0.790678118437682,711,5,5.881931560083329e-168,2.470411255235e-165,inf,plate10_0_Alectinib_0.1_rep1,10,34,D08,H03,10,Trametinib_0.0_Alectinib_0.1,412,0.0,0.817458709175389,0.817458709175389,1.34133924197488,-9.92454563295461,7,3,0.0,Alectinib,plate10,rep1,0.0,Alectinib,0.1,0.1,U87MG,412,6.023447592961033,711,6.568077911411976,218,5.389071729816501,30.66104078762307,5,1.791759469228055,0.7032348804500703,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_10_Lig_BC_61,U87MG,D08_H03_RT_BC_10_Lig_BC_61,sci3_sciPlex8_FollowUp,0.412576064613755,371,25,0.0,0.0,21.0286697247706,plate10_0_MK2206_0.1_rep1,10,61,D08,H03,10,Trametinib_0.0_MK2206_0.1,325,1.76602977425071,1.2307497247857,2.11280214140253,2.50204719256692,-9.58420025026418,7,3,0.0,MK2206,plate10,rep1,0.0,MK2206,0.1,0.1,U87MG,325,5.786897381366708,371,5.918893854273146,21,3.091042453358316,5.660377358490567,5,1.791759469228055,1.3477088948787064,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_11_Lig_BC_6,U87MG,D08_H03_RT_BC_11_Lig_BC_6,sci3_sciPlex8_FollowUp,0.382550313280679,344,11,2.60316640965758e-113,9.111082433801531e-111,8.00252757352941,plate10_0.01_Nintedanib_0.01_rep2,11,6,D08,H03,11,Trametinib_0.01_Nintedanib_0.01,286,1.82906657055173,0.0,1.82906657055173,3.2064889783793,-10.1018680206499,5,3,0.01,Nintedanib,plate10,rep2,0.01,Nintedanib,0.01,0.01,U87MG,286,5.659482215759621,344,5.84354441703136,46,3.8501476017100584,13.372093023255813,3,1.3862943611198906,0.872093023255814,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_11_Lig_BC_62,U87MG,D08_H03_RT_BC_11_Lig_BC_62,sci3_sciPlex8_FollowUp,0.503765383477173,453,12,1.11346925242544e-46,2.76140374601509e-44,10.0389520055646,plate9_0_Temsirolimus_0.01_rep2,11,62,D08,H03,11,Trametinib_0.0_Temsirolimus_0.01,396,1.09361684659825,2.70104957395462,2.82615367996581,3.44773400973611,-9.28925739442922,5,3,0.0,Temsirolimus,plate9,rep2,0.0,Temsirolimus,0.01,0.01,U87MG,396,5.983936280687191,453,6.118097198041348,24,3.2188758248682006,5.298013245033113,4,1.6094379124341003,0.8830022075055187,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_11_Lig_BC_75,U87MG,D08_H03_RT_BC_11_Lig_BC_75,sci3_sciPlex8_FollowUp,0.718393902265461,646,12,4.460546602384021e-261,2.25703658080631e-258,7.0721387283237,plate9_0.1_BMS345541_0.1_rep2,11,75,D08,H03,11,Trametinib_0.1_BMS345541_0.1,519,1.64402907832078,1.88220571671505,2.37434354861259,1.65460003566079,-11.8222650161944,7,3,0.1,BMS345541,plate9,rep2,0.1,BMS345541,0.1,0.1,U87MG,519,6.253828811575473,646,6.472346294500901,55,4.02535169073515,8.513931888544892,9,2.302585092994046,1.393188854489164,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_12_Lig_BC_13,U87MG,D08_H03_RT_BC_12_Lig_BC_13,sci3_sciPlex8_FollowUp,0.512661902390677,461,15,0.0,0.0,11.1990686845169,plate9_0.1_RIPA56_0.1_rep2,12,13,D08,H03,12,Trametinib_0.1_RIPA56_0.1,382,0.0,1.08200965885106,1.08200965885106,1.29460550498299,-12.0043119064531,7,3,0.1,RIPA56,plate9,rep2,0.1,RIPA56,0.1,0.1,U87MG,382,5.948034989180646,461,6.135564891081739,34,3.5553480614894135,7.37527114967462,3,1.3862943611198906,0.6507592190889371,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_12_Lig_BC_16,U87MG,D08_H03_RT_BC_12_Lig_BC_16,sci3_sciPlex8_FollowUp,0.430369102440764,387,27,0.0,0.0,11.0776844285879,plate9_0.1_Infigratinib_0.1_rep2,12,16,D08,H03,12,Trametinib_0.1_Infigratinib_0.1,351,1.201044585282,1.201044585282,1.7311552005471,1.52865720938973,-11.5895103088579,7,3,0.1,Infigratinib,plate9,rep2,0.1,Infigratinib,0.1,0.1,U87MG,351,5.863631175598097,387,5.961005339623274,11,2.4849066497880004,2.842377260981912,4,1.6094379124341003,1.03359173126615,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_12_Lig_BC_28,U87MG,D08_H03_RT_BC_12_Lig_BC_28,sci3_sciPlex8_FollowUp,0.534903199674438,481,26,0.0,0.0,25.4118787878788,plate10_0.01_KU55933_0.01_rep1,12,28,D08,H03,12,Trametinib_0.01_KU55933_0.01,423,2.64521546888225,2.33674356088547,3.15418649282197,3.88920868586831,-9.74917160188771,5,3,0.01,KU55933,plate10,rep1,0.01,KU55933,0.01,0.01,U87MG,423,6.049733455231958,481,6.1779441140506,23,3.1780538303479458,4.781704781704782,4,1.6094379124341003,0.8316008316008316,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_12_Lig_BC_49,U87MG,D08_H03_RT_BC_12_Lig_BC_49,sci3_sciPlex8_FollowUp,0.878531242708536,790,29,0.0,0.0,18.1541483706956,plate6_0.1_Doxorubicin_0.1_rep1,12,49,D08,H03,12,Trametinib_0.1_Doxorubicin_0.1,587,0.759994025915104,0.759994025915104,1.18678398718008,1.40107489775948,-12.1813987365923,7,3,0.1,Doxorubicin,plate6,rep1,0.1,Doxorubicin,0.1,0.1,U87MG,587,6.376726947898627,790,6.673297967767654,73,4.30406509320417,9.240506329113925,8,2.1972245773362196,1.0126582278481013,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_12_Lig_BC_7,U87MG,D08_H03_RT_BC_12_Lig_BC_7,sci3_sciPlex8_FollowUp,0.648333815821616,583,9,0.0,0.0,inf,plate10_0_Alectinib_10_rep1,12,7,D08,H03,12,Trametinib_0.0_Alectinib_10.0,465,0.0,0.933114536519445,0.933114536519445,2.4248408193522,-11.3413718811236,5,3,0.0,Alectinib,plate10,rep1,0.0,Alectinib,10.0,10.0,U87MG,465,6.144185634125646,583,6.369900982828227,56,4.04305126783455,9.605488850771868,4,1.6094379124341003,0.6861063464837049,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_28,U87MG,D08_H03_RT_BC_21_Lig_BC_28,sci3_sciPlex8_FollowUp,0.637213167179735,573,22,0.0,0.0,15.1426256077796,plate9_0_AZ628_0.01_rep2,21,28,D08,H03,21,Trametinib_0.0_AZ628_0.01,495,1.42037377814395,3.13421817001568,3.26229298046902,4.11943496417336,-9.64085708772756,5,3,0.0,AZ628,plate9,rep2,0.0,AZ628,0.01,0.01,U87MG,495,6.206575926724928,573,6.352629396319567,36,3.6109179126442243,6.282722513089005,5,1.791759469228055,0.8726003490401396,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_59,U87MG,D08_H03_RT_BC_21_Lig_BC_59,sci3_sciPlex8_FollowUp,0.700600864438453,630,15,0.858672813776727,1.0,9.49883990719258,plate11_0_vehicle_0_rep2,21,59,D08,H03,21,Trametinib_0.0_vehicle_0.0,491,0.0,0.0,0.0,1.30701090049081,-11.1650203338823,7,3,0.0,vehicle,plate11,rep2,0.0,vehicle,0.0,0.0,U87MG,491,6.198478716492308,630,6.447305862541213,68,4.23410650459726,10.793650793650794,2,1.0986122886681098,0.31746031746031744,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_63,U87MG,D08_H03_RT_BC_21_Lig_BC_63,sci3_sciPlex8_FollowUp,1.13653029120016,1022,26,1.34436275577713e-134,5.1085784719531e-132,15.9879990768521,plate10_0_vehicle_0_rep1,21,63,D08,H03,21,Trametinib_0.0_vehicle_0.0,692,0.0,0.631203136943063,0.631203136943063,3.07134522151284,-11.9021152130327,5,3,0.0,vehicle,plate10,rep1,0.0,vehicle,0.0,0.0,U87MG,692,6.541029999189903,1022,6.930494765951626,153,5.0369526024136295,14.9706457925636,2,1.0986122886681098,0.19569471624266144,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_66,U87MG,D08_H03_RT_BC_21_Lig_BC_66,sci3_sciPlex8_FollowUp,0.540463523995378,486,7,5.6665631551518196e-232,2.7199503144728697e-229,5.08463148105092,plate6_0_AZ628_1_rep1,21,66,D08,H03,21,Trametinib_0.0_AZ628_1.0,424,1.87958578740578,1.04741149059475,2.12835723448808,3.27678812693887,-10.9677022567949,5,3,0.0,AZ628,plate6,rep1,0.0,AZ628,1.0,1.0,U87MG,424,6.052089168924417,486,6.18826412308259,33,3.5263605246161616,6.790123456790123,1,0.6931471805599453,0.205761316872428,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_73,U87MG,D08_H03_RT_BC_21_Lig_BC_73,sci3_sciPlex8_FollowUp,3.24722940342902,2920,45,0.0,0.0,9.78588235294118,plate11_0_Volasertib_0.1_rep2,21,73,D08,H03,21,Trametinib_0.0_Volasertib_0.1,1948,1.04652184119273,1.7262111134812,2.01050021793959,3.05958379458718,-10.2790731064043,5,3,0.0,Volasertib,plate11,rep2,0.0,Volasertib,0.1,0.1,U87MG,1948,7.575071699507561,2920,7.979681302387741,205,5.327876168789581,7.02054794520548,38,3.6635616461296463,1.3013698630136987,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_21_Lig_BC_79,U87MG,D08_H03_RT_BC_21_Lig_BC_79,sci3_sciPlex8_FollowUp,0.841833102190331,757,16,5.80666099027288e-79,1.80587156797487e-76,10.9963108139267,plate10_0_vehicle_0_rep1,21,79,D08,H03,21,Trametinib_0.0_vehicle_0.0,522,0.0,0.0,0.0,2.09818495463662,-9.67431961214162,7,3,0.0,vehicle,plate10,rep1,0.0,vehicle,0.0,0.0,U87MG,522,6.259581464064923,757,6.630683385642372,184,5.220355825078324,24.30647291941876,15,2.772588722239781,1.9815059445178336,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_22_Lig_BC_18,U87MG,D08_H03_RT_BC_22_Lig_BC_18,sci3_sciPlex8_FollowUp,0.609411545575035,548,12,1.2784201224965901e-14,1.73865136659536e-12,6.98890173410405,plate6_0_vehicle_0_rep1,22,18,D08,H03,22,Trametinib_0.0_vehicle_0.0,395,1.45438620125143,2.52464730921788,2.75800445435896,3.31478418063454,-8.92500530397512,5,3,0.0,vehicle,plate6,rep1,0.0,vehicle,0.0,0.0,U87MG,395,5.981414211254481,548,6.3080984415095305,135,4.912654885736052,24.635036496350367,10,2.3978952727983707,1.824817518248175,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_22_Lig_BC_36,U87MG,D08_H03_RT_BC_22_Lig_BC_36,sci3_sciPlex8_FollowUp,0.612747740167599,551,51,0.0,0.0,8.29789502967359,plate10_0.01_KU55933_0.01_rep1,22,36,D08,H03,22,Trametinib_0.01_KU55933_0.01,381,0.0,0.0,0.0,1.49649859618478,-10.6450351349077,7,3,0.01,KU55933,plate10,rep1,0.01,KU55933,0.01,0.01,U87MG,381,5.945420608606575,551,6.313548046277095,126,4.844187086458591,22.867513611615244,5,1.791759469228055,0.9074410163339384,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_22_Lig_BC_61,U87MG,D08_H03_RT_BC_22_Lig_BC_61,sci3_sciPlex8_FollowUp,0.477075826736661,429,17,0.0,0.0,15.4860586011342,plate9_0_RIPA56_0.1_rep2,22,61,D08,H03,22,Trametinib_0.0_RIPA56_0.1,269,0.0,0.0,0.0,1.07630647372536,-10.1739114395342,7,3,0.0,RIPA56,plate9,rep2,0.0,RIPA56,0.1,0.1,U87MG,269,5.598421958998375,429,6.063785208687608,150,5.017279836814924,34.96503496503497,8,2.1972245773362196,1.8648018648018647,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_22_Lig_BC_68,U87MG,D08_H03_RT_BC_22_Lig_BC_68,sci3_sciPlex8_FollowUp,0.417024324070507,375,5,1.1916826443849298e-30,2.5382840325399097e-28,3.00344431687715,plate9_0.01_Temsirolimus_0.01_rep2,22,68,D08,H03,22,Trametinib_0.01_Temsirolimus_0.01,294,1.22316985423449,2.36007696730052,2.56415737476718,3.53975380610757,-9.46695266878224,5,3,0.01,Temsirolimus,plate9,rep2,0.01,Temsirolimus,0.01,0.01,U87MG,294,5.68697535633982,375,5.929589143389895,65,4.189654742026425,17.333333333333336,4,1.6094379124341003,1.0666666666666667,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_22_Lig_BC_8,U87MG,D08_H03_RT_BC_22_Lig_BC_8,sci3_sciPlex8_FollowUp,0.339179783577346,305,8,5.77867764360078e-192,2.57151155140235e-189,5.0202159430278,plate10_0_AZD7762_0.1_rep1,22,8,D08,H03,22,Trametinib_0.0_AZD7762_0.1,266,0.0,1.37328230188727,1.37328230188727,3.0018705243998,-10.7166799179278,5,3,0.0,AZD7762,plate10,rep1,0.0,AZD7762,0.1,0.1,U87MG,266,5.58724865840025,305,5.723585101952381,18,2.9444389791664403,5.901639344262295,4,1.6094379124341003,1.3114754098360655,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_23_Lig_BC_12,U87MG,D08_H03_RT_BC_23_Lig_BC_12,sci3_sciPlex8_FollowUp,0.808471156264691,727,11,0.0009779302433827,0.0684551170367959,3.53998161764706,plate11_0_vehicle_0_rep2,23,12,D08,H03,23,Trametinib_0.0_vehicle_0.0,474,0.805092099517161,2.59294046921356,2.68142744472434,3.35806025218301,-8.7503331772051,5,3,0.0,vehicle,plate11,rep2,0.0,vehicle,0.0,0.0,U87MG,474,6.163314804034641,727,6.590301048196686,215,5.375278407684165,29.573590096286107,6,1.9459101490553132,0.8253094910591471,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_23_Lig_BC_34,U87MG,D08_H03_RT_BC_23_Lig_BC_34,sci3_sciPlex8_FollowUp,0.502653318612985,452,34,0.0,0.0,32.4489228630994,plate11_0.01_VE821_0.01_rep2,23,34,D08,H03,23,Trametinib_0.01_VE821_0.01,345,1.94137534624016,2.39308497139492,2.82823284383531,2.84994066905312,-9.09026466524221,7,3,0.01,VE821,plate11,rep2,0.01,VE821,0.01,0.01,U87MG,345,5.846438775057725,452,6.115892125483034,75,4.330733340286331,16.5929203539823,6,1.9459101490553132,1.3274336283185841,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_23_Lig_BC_35,U87MG,D08_H03_RT_BC_23_Lig_BC_35,sci3_sciPlex8_FollowUp,0.482636151057601,434,8,0.0,0.0,6.12870132898111,plate11_0_MK2206_0.01_rep2,23,35,D08,H03,23,Trametinib_0.0_MK2206_0.01,361,0.0,2.22870351959742,2.22870351959742,1.92524684619241,-10.2752584091387,7,3,0.0,MK2206,plate11,rep2,0.0,MK2206,0.01,0.01,U87MG,361,5.8916442118257715,434,6.075346031088684,42,3.7612001156935624,9.67741935483871,8,2.1972245773362196,1.8433179723502304,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_23_Lig_BC_46,U87MG,D08_H03_RT_BC_23_Lig_BC_46,sci3_sciPlex8_FollowUp,0.366981405182047,330,11,2.3608379883492598e-114,8.33375809887289e-112,7.29161690948173,plate9_0.01_Temsirolimus_0.01_rep2,23,46,D08,H03,23,Trametinib_0.01_Temsirolimus_0.01,285,0.0,2.68270972782105,2.68270972782105,3.34653867434792,-9.65061126863576,5,3,0.01,Temsirolimus,plate9,rep2,0.01,Temsirolimus,0.01,0.01,U87MG,285,5.655991810819852,330,5.802118375377063,26,3.295836866004329,7.878787878787878,2,1.0986122886681098,0.6060606060606061,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_23_Lig_BC_48,U87MG,D08_H03_RT_BC_23_Lig_BC_48,sci3_sciPlex8_FollowUp,1.49906343692545,1348,20,0.0,0.0,13.0552359033372,plate9_0_RIPA56_0.1_rep2,23,48,D08,H03,23,Trametinib_0.0_RIPA56_0.1,975,0.511075498733126,0.847654805515404,1.09902871226591,1.97526229571633,-11.3104747406206,7,3,0.0,RIPA56,plate9,rep2,0.0,RIPA56,0.1,0.1,U87MG,975,6.883462586413092,1348,7.207118856207756,67,4.219507705176107,4.9703264094955495,16,2.833213344056216,1.1869436201780417,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_24_Lig_BC_18,U87MG,D08_H03_RT_BC_24_Lig_BC_18,sci3_sciPlex8_FollowUp,0.366981405182047,330,12,0.0,0.0,10.1530257361465,plate11_0.01_vehicle_0_rep2,24,18,D08,H03,24,Trametinib_0.01_vehicle_0.01,250,0.0,1.31504905429274,1.31504905429274,1.91820920657449,-10.1937087646685,7,3,0.01,vehicle,plate11,rep2,0.01,Trametinib,0.01,0.0,U87MG,250,5.5254529391317835,330,5.802118375377063,75,4.330733340286331,22.727272727272727,1,0.6931471805599453,0.30303030303030304,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_24_Lig_BC_30,U87MG,D08_H03_RT_BC_24_Lig_BC_30,sci3_sciPlex8_FollowUp,0.560480691550762,504,15,0.0,0.0,5.0997084548105,plate6_0_DDR1IN_10_rep1,24,30,D08,H03,24,Trametinib_0.0_DDR1IN_10.0,445,0.0,2.93607928295456,2.93607928295456,3.79111803721719,-9.82479416048146,5,3,0.0,DDR1IN,plate6,rep1,0.0,DDR1IN,10.0,10.0,U87MG,445,6.100318952020064,504,6.22455842927536,30,3.4339872044851463,5.952380952380952,7,2.0794415416798357,1.3888888888888888,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_24_Lig_BC_48,U87MG,D08_H03_RT_BC_24_Lig_BC_48,sci3_sciPlex8_FollowUp,0.341403913305722,307,17,8.311968515123349e-268,4.26403984825828e-265,10.0273500344748,plate9_0_BID1870_10_rep2,24,48,D08,H03,24,Trametinib_0.0_BID1870_10.0,224,0.0,2.5428867842951,2.5428867842951,1.53994418334298,-10.5254872909746,7,3,0.0,BID1870,plate9,rep2,0.0,BID1870,10.0,10.0,U87MG,224,5.41610040220442,307,5.730099782973574,63,4.1588830833596715,20.521172638436482,6,1.9459101490553132,1.9543973941368076,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_24_Lig_BC_63,U87MG,D08_H03_RT_BC_24_Lig_BC_63,sci3_sciPlex8_FollowUp,0.284688605232133,256,30,0.0,0.0,26.7508854781582,plate9_0.1_PHA767491_0.1_rep2,24,63,D08,H03,24,Trametinib_0.1_PHA767491_0.1,215,0.0,0.0,0.0,0.908099662774132,-11.7942203155718,7,3,0.1,PHA767491,plate9,rep2,0.1,PHA767491,0.1,0.1,U87MG,215,5.375278407684165,256,5.54907608489522,21,3.091042453358316,8.203125,0,0.0,0.0,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_33_Lig_BC_10,U87MG,D08_H03_RT_BC_33_Lig_BC_10,sci3_sciPlex8_FollowUp,0.457058659181276,411,19,0.0,0.0,13.2657342657343,plate11_0.01_KU55933_0.01_rep2,33,10,D08,H03,33,Trametinib_0.01_KU55933_0.01,378,0.0,3.02970494999467,3.02970494999467,4.18569053363137,-9.38747059023,5,3,0.01,KU55933,plate11,rep2,0.01,KU55933,0.01,0.01,U87MG,378,5.937536205082426,411,6.021023349349527,5,1.791759469228055,1.2165450121654502,1,0.6931471805599453,0.24330900243309003,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_33_Lig_BC_58,U87MG,D08_H03_RT_BC_33_Lig_BC_58,sci3_sciPlex8_FollowUp,0.848505491375459,763,22,0.0,0.0,4.11725056822635,plate9_0_Infigratinib_1_rep2,33,58,D08,H03,33,Trametinib_0.0_Infigratinib_1.0,640,0.778656192576035,1.21107319021565,1.51196361134458,2.98320664119057,-11.267350541707,5,3,0.0,Infigratinib,plate9,rep2,0.0,Infigratinib,1.0,1.0,U87MG,640,6.46302945692067,763,6.638567789166521,41,3.7376696182833684,5.373525557011796,7,2.0794415416798357,0.9174311926605505,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_33_Lig_BC_68,U87MG,D08_H03_RT_BC_33_Lig_BC_68,sci3_sciPlex8_FollowUp,0.473739632144097,426,9,1.9590548250935e-264,1.00107701562278e-261,4.0331797235023,plate6_0_RIPA56_0.1_rep1,33,68,D08,H03,33,Trametinib_0.0_RIPA56_0.1,309,0.0,0.0,0.0,2.31262077044778,-9.71819912111379,7,3,0.0,RIPA56,plate6,rep1,0.0,RIPA56,0.1,0.1,U87MG,309,5.736572297479192,426,6.056784013228625,99,4.605170185988092,23.239436619718308,4,1.6094379124341003,0.9389671361502347,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_34_Lig_BC_27,U87MG,D08_H03_RT_BC_34_Lig_BC_27,sci3_sciPlex8_FollowUp,0.919677642683493,827,9,8.69684226306828e-123,3.1656505837568505e-120,5.04156084045255,plate6_0_AZ628_0.1_rep1,34,27,D08,H03,34,Trametinib_0.0_AZ628_0.1,632,0.0,0.0,0.0,2.53584421824746,-11.4866260162554,5,3,0.0,AZ628,plate6,rep1,0.0,AZ628,0.1,0.1,U87MG,632,6.450470422144176,827,6.71901315438526,32,3.4965075614664802,3.869407496977025,3,1.3862943611198906,0.36275695284159615,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_34_Lig_BC_3,U87MG,D08_H03_RT_BC_34_Lig_BC_3,sci3_sciPlex8_FollowUp,0.868522658930844,781,14,0.0,0.0,4.1684938036225,plate11_0.01_VE821_0.01_rep2,34,3,D08,H03,34,Trametinib_0.01_VE821_0.01,568,0.0,0.0,0.0,2.30211890887551,-10.3779843918047,7,3,0.01,VE821,plate11,rep2,0.01,VE821,0.01,0.01,U87MG,568,6.343880434126331,781,6.661854740545311,138,4.9344739331306915,17.6696542893726,5,1.791759469228055,0.6402048655569782,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_34_Lig_BC_35,U87MG,D08_H03_RT_BC_34_Lig_BC_35,sci3_sciPlex8_FollowUp,0.349188367355038,314,6,5.5397425749159605e-303,3.03023918847903e-300,4.06547480845136,plate11_0_Roscovitine_0.1_rep2,34,35,D08,H03,34,Trametinib_0.0_Roscovitine_0.1,284,0.0,0.0,0.0,3.15953053187661,-11.8316138855181,5,3,0.0,Roscovitine,plate11,rep2,0.0,Roscovitine,0.1,0.1,U87MG,284,5.652489180268651,314,5.752572638825633,6,1.9459101490553132,1.910828025477707,1,0.6931471805599453,0.3184713375796179,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_34_Lig_BC_52,U87MG,D08_H03_RT_BC_34_Lig_BC_52,sci3_sciPlex8_FollowUp,0.570489275328454,513,10,0.999999952451048,1.0,3.85348837209302,plate11_0.01_Roscovitine_0.01_rep2,34,52,D08,H03,34,Trametinib_0.01_Roscovitine_0.01,403,1.83396354689336,1.01264811972688,2.08088117019029,2.38495148371987,-9.13352142488576,7,3,0.01,Roscovitine,plate11,rep2,0.01,Roscovitine,0.01,0.01,U87MG,403,6.0014148779611505,513,6.2422232654551655,93,4.543294782270004,18.128654970760234,6,1.9459101490553132,1.1695906432748537,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_35_Lig_BC_44,U87MG,D08_H03_RT_BC_35_Lig_BC_44,sci3_sciPlex8_FollowUp,0.667238918512812,600,12,1.4095975083408802e-46,3.48170584560197e-44,7.13223915592028,plate6_0.01_Infigratinib_0.01_rep1,35,44,D08,H03,35,Trametinib_0.01_Infigratinib_0.01,520,1.3856509229664,1.70404613917258,2.13930913444377,3.45761622142129,-10.2668956390581,5,3,0.01,Infigratinib,plate6,rep1,0.01,Infigratinib,0.01,0.01,U87MG,520,6.255750041753367,600,6.398594934535208,34,3.5553480614894135,5.666666666666666,4,1.6094379124341003,0.6666666666666667,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_35_Lig_BC_55,U87MG,D08_H03_RT_BC_35_Lig_BC_55,sci3_sciPlex8_FollowUp,0.422584648391448,380,15,0.0,0.0,14.0135635018496,plate11_0_VE821_0.01_rep2,35,55,D08,H03,35,Trametinib_0.0_VE821_0.01,343,0.0,3.20534055346744,3.20534055346744,3.83519614886575,-9.56418453371144,5,3,0.0,VE821,plate11,rep2,0.0,VE821,0.01,0.01,U87MG,343,5.840641657373398,380,5.942799375126701,9,2.302585092994046,2.368421052631579,2,1.0986122886681098,0.5263157894736842,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_36_Lig_BC_41,U87MG,D08_H03_RT_BC_36_Lig_BC_41,sci3_sciPlex8_FollowUp,0.511549837526489,460,8,9.302373190627959e-156,3.7674611422043196e-153,6.09867349313475,plate10_0_Nintedanib_0.01_rep1,36,41,D08,H03,36,Trametinib_0.0_Nintedanib_0.01,384,2.3771561251093,2.17695100343411,2.92281709679241,3.21136964511208,-10.7001975647173,5,3,0.0,Nintedanib,plate10,rep1,0.0,Nintedanib,0.01,0.01,U87MG,384,5.953243334287785,460,6.133398042996649,20,3.044522437723423,4.3478260869565215,3,1.3862943611198906,0.6521739130434783,"[('DMSO_TF', 0.0, 'uM')]"
D08_H03_RT_BC_36_Lig_BC_77,U87MG,D08_H03_RT_BC_36_Lig_BC_77,sci3_sciPlex8_FollowUp,0.67391130769794,606,18,4.9410204735078404e-301,2.68791513758827e-298,12.0331110600138,plate9_0.01_DDR1IN_0.01_rep2,36,77,D08,H03,36,Trametinib_0.01_DDR1IN_0.01,507,0.0,3.01014650095162,3.01014650095162,4.07364572238259,-9.08217369234182,5,3,0.01,DDR1IN,plate9,rep2,0.01,DDR1IN,0.01,0.01,U87MG,507,6.230481447578482,606,6.408528791059498,48,3.8918202981106265,7.920792079207921,6,1.9459101490553132,0.9900990099009901,"[('DMSO_TF', 0.0, 'uM')]"
